dataset_index,cube,geo_group,season,donor_index,donor_cube,suffix_horizon,state_A_B_l1,state_A_donor_l1,n_valid,target_sum,target_sum_sq,D20_sse,D20_sum_abs,A_sse,A_sum_abs,B_sse,B_sum_abs,donor_sse,donor_sum_abs,A_B_output_mae,A_D20_output_mae,B_D20_output_mae,donor_A_output_mae
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,2,0.16701646149158478,0.8237483501434326,16337,14101.5,12255.126953125,147.412841796875,1109.175537109375,208.52183532714844,1435.4114990234375,190.99880981445312,1324.1646728515625,261.08502197265625,1750.58154296875,0.008600134402513504,0.02512618526816368,0.016769414767622948,0.029430480673909187
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,3,0.16701646149158478,0.8237483501434326,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,4,0.16701646149158478,0.8237483501434326,6144,4749.134765625,3731.15478515625,46.7141227722168,336.590576171875,47.175575256347656,337.3220520019531,49.04921340942383,345.59710693359375,62.01884460449219,411.9346008300781,0.0063285804353654385,0.004800619091838598,0.009693003259599209,0.051632218062877655
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,5,0.16701646149158478,0.8237483501434326,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,6,0.16701646149158478,0.8237483501434326,16263,13757.390625,11693.05078125,122.5497817993164,1048.3953857421875,112.01435852050781,977.2929077148438,104.78306579589844,917.620849609375,166.8170166015625,1230.0576171875,0.005713716149330139,0.007268527057021856,0.01236282754689455,0.0432162769138813
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,7,0.16701646149158478,0.8237483501434326,16205,12373.923828125,9511.212890625,101.0687255859375,928.760498046875,103.94528198242188,946.4209594726562,112.41866302490234,1000.1133422851562,145.88845825195312,1199.9158935546875,0.006528981029987335,0.007354242727160454,0.013013800606131554,0.04361570253968239
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,8,0.16701646149158478,0.8237483501434326,16216,12981.29296875,10451.203125,80.39933776855469,746.515625,79.00546264648438,735.9066772460938,80.72579956054688,744.2664794921875,130.93392944335938,1102.406005859375,0.0038496763445436954,0.008307240903377533,0.011640963144600391,0.04985693097114563
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,9,0.16701646149158478,0.8237483501434326,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,10,0.16701646149158478,0.8237483501434326,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
284,minicube_144_33TUN_47.64_12.37,33TUN,2018-05,361,minicube_214_34TDM_42.27_20.41,1,0.17354775965213776,0.6115333437919617,16126,12904.810546875,10479.744140625,131.95899963378906,1103.48828125,163.39651489257812,1232.687744140625,161.4014892578125,1228.9150390625,167.570556640625,1253.76416015625,0.003966124728322029,0.032892856746912,0.029967179521918297,0.01266262587159872
