split,dataset_index,cube,season,suffix_horizon,geo_group,n_valid,c1_A_B_output_mae,fsr_A_B_output_mae,delta_fsr_minus_c1
ood_s,8376,minicube_528_51.75_18.05,SON17,5,lat=51.75_lon=18.05,5065,0.009188618510961533,0.007834342308342457,-0.0013542762026190758
ood_s,8377,minicube_529_51.75_18.55,SON17,5,lat=51.75_lon=18.55,7471,0.010471473447978497,0.008212633430957794,-0.0022588400170207024
ood_s,8378,minicube_52_38.75_-0.75,SON17,10,lat=38.75_lon=-0.75,8319,0.017310315743088722,0.02417372353374958,0.0068634077906608582
ood_s,8378,minicube_52_38.75_-0.75,SON17,2,lat=38.75_lon=-0.75,652,0.017175275832414627,0.022533778101205826,0.0053585022687911987
ood_s,8378,minicube_52_38.75_-0.75,SON17,3,lat=38.75_lon=-0.75,3469,0.017233509570360184,0.023911762982606888,0.0066782534122467041
ood_s,8378,minicube_52_38.75_-0.75,SON17,4,lat=38.75_lon=-0.75,8320,0.017377229407429695,0.024381931871175766,0.0070047024637460709
ood_s,8378,minicube_52_38.75_-0.75,SON17,5,lat=38.75_lon=-0.75,8318,0.017777973785996437,0.024869142100214958,0.0070911683142185211
ood_s,8378,minicube_52_38.75_-0.75,SON17,6,lat=38.75_lon=-0.75,8320,0.01778203435242176,0.025365814566612244,0.0075837802141904831
ood_s,8378,minicube_52_38.75_-0.75,SON17,7,lat=38.75_lon=-0.75,8320,0.01767060160636902,0.024836460128426552,0.0071658585220575333
ood_s,8378,minicube_52_38.75_-0.75,SON17,8,lat=38.75_lon=-0.75,4717,0.01794697903096676,0.024733390659093857,0.0067864116281270981
ood_s,8378,minicube_52_38.75_-0.75,SON17,9,lat=38.75_lon=-0.75,8317,0.01727830246090889,0.023257602006196976,0.0059792995452880859
ood_s,838,minicube_858_59.75_16.05,JAS17,1,lat=59.75_lon=16.05,520,0.00867236964404583,0.002009941264986992,-0.0066624283790588379
ood_s,838,minicube_858_59.75_16.05,JAS17,5,lat=59.75_lon=16.05,78,0.005074423272162676,0.0039408449083566666,-0.0011335783638060093
ood_s,838,minicube_858_59.75_16.05,JAS17,6,lat=59.75_lon=16.05,1265,0.0026404038071632385,0.0030486800242215395,0.00040827621705830097
ood_s,8380,minicube_531_51.75_19.55,SON17,4,lat=51.75_lon=19.55,47,0.010754755698144436,0.009253712370991707,-0.001501043327152729
ood_s,8381,minicube_532_51.75_20.05,SON17,4,lat=51.75_lon=20.05,5510,0.01293959654867649,0.0122718196362257,-0.00066777691245079041
ood_s,8384,minicube_535_51.75_21.55,SON17,7,lat=51.75_lon=21.55,7815,0.007211178075522184,0.007838118821382523,0.00062694074586033821
ood_s,8387,minicube_538_51.75_23.05,SON17,4,lat=51.75_lon=23.05,7354,0.007611471228301525,0.008957506157457829,0.0013460349291563034
ood_s,8388,minicube_539_51.75_23.55,SON17,4,lat=51.75_lon=23.55,13306,0.0070609645918011665,0.007826430723071098,0.00076546613126993179
ood_s,8389,minicube_53_38.75_-0.25,SON17,1,lat=38.75_lon=-0.25,1141,0.003108683042228222,0.002820758381858468,-0.00028792466036975384
ood_s,8389,minicube_53_38.75_-0.25,SON17,10,lat=38.75_lon=-0.25,12640,0.007885978557169437,0.00493343872949481,-0.0029525398276746273
ood_s,8389,minicube_53_38.75_-0.25,SON17,2,lat=38.75_lon=-0.25,10924,0.004959126468747854,0.0035596920643001795,-0.0013994344044476748
ood_s,8389,minicube_53_38.75_-0.25,SON17,3,lat=38.75_lon=-0.25,7140,0.005636013578623533,0.003911630716174841,-0.0017243828624486923
ood_s,8389,minicube_53_38.75_-0.25,SON17,4,lat=38.75_lon=-0.25,12664,0.006630866322666407,0.003984412644058466,-0.0026464536786079407
ood_s,8389,minicube_53_38.75_-0.25,SON17,5,lat=38.75_lon=-0.25,12652,0.007714142091572285,0.004563563968986273,-0.0031505781225860119
ood_s,8389,minicube_53_38.75_-0.25,SON17,6,lat=38.75_lon=-0.25,12634,0.007974565029144287,0.004770321771502495,-0.0032042432576417923
ood_s,8389,minicube_53_38.75_-0.25,SON17,7,lat=38.75_lon=-0.25,12634,0.007956277579069138,0.004714364651590586,-0.0032419129274785519
ood_s,8389,minicube_53_38.75_-0.25,SON17,8,lat=38.75_lon=-0.25,12620,0.008382641710340977,0.005086127668619156,-0.0032965140417218208
ood_s,8389,minicube_53_38.75_-0.25,SON17,9,lat=38.75_lon=-0.25,12616,0.0072634113021194935,0.004289060365408659,-0.0029743509367108345
ood_s,839,minicube_85_41.75_-4.75,JAS17,1,lat=41.75_lon=-4.75,15388,0.009122277610003948,0.013807827606797218,0.0046855499967932701
ood_s,839,minicube_85_41.75_-4.75,JAS17,2,lat=41.75_lon=-4.75,15392,0.009637612849473953,0.0159623920917511,0.0063247792422771454
ood_s,839,minicube_85_41.75_-4.75,JAS17,3,lat=41.75_lon=-4.75,6592,0.008492945693433285,0.013938135467469692,0.0054451897740364075
ood_s,839,minicube_85_41.75_-4.75,JAS17,4,lat=41.75_lon=-4.75,11991,0.010063866153359413,0.015629056841135025,0.0055651906877756119
ood_s,839,minicube_85_41.75_-4.75,JAS17,5,lat=41.75_lon=-4.75,13767,0.010737719014286995,0.016398876905441284,0.0056611578911542892
ood_s,839,minicube_85_41.75_-4.75,JAS17,6,lat=41.75_lon=-4.75,14021,0.011499594897031784,0.017591198906302452,0.006091604009270668
ood_s,839,minicube_85_41.75_-4.75,JAS17,7,lat=41.75_lon=-4.75,15389,0.01241446565836668,0.01818583346903324,0.0057713678106665611
ood_s,839,minicube_85_41.75_-4.75,JAS17,8,lat=41.75_lon=-4.75,5009,0.012779511511325836,0.01870906725525856,0.005929555743932724
ood_s,839,minicube_85_41.75_-4.75,JAS17,9,lat=41.75_lon=-4.75,10401,0.013311757706105709,0.01944333128631115,0.0061315735802054405
ood_s,8390,minicube_540_52.25_-9.25,SON17,4,lat=52.25_lon=-9.25,16291,0.0071241483092308044,0.012623397633433342,0.0054992493242025375
ood_s,8391,minicube_541_52.25_-8.75,SON17,10,lat=52.25_lon=-8.75,330,0.002174788387492299,0.005631688050925732,0.0034568996634334326
ood_s,8391,minicube_541_52.25_-8.75,SON17,4,lat=52.25_lon=-8.75,8178,0.0036606513895094395,0.005321454256772995,0.0016608028672635555
ood_s,8391,minicube_541_52.25_-8.75,SON17,5,lat=52.25_lon=-8.75,13564,0.0025791313964873552,0.005323129240423441,0.0027439978439360857
ood_s,8392,minicube_542_52.25_-8.25,SON17,10,lat=52.25_lon=-8.25,260,0.00802770908921957,0.012861103750765324,0.0048333946615457535
ood_s,8392,minicube_542_52.25_-8.25,SON17,4,lat=52.25_lon=-8.25,16268,0.009475859813392162,0.013711527921259403,0.0042356681078672409
ood_s,8393,minicube_543_52.25_-7.75,SON17,4,lat=52.25_lon=-7.75,15016,0.009507248178124428,0.013750110752880573,0.0042428625747561455
ood_s,8393,minicube_543_52.25_-7.75,SON17,5,lat=52.25_lon=-7.75,16252,0.008579748682677746,0.013664322905242443,0.0050845742225646973
ood_s,8394,minicube_544_52.25_-7.25,SON17,4,lat=52.25_lon=-7.25,16286,0.011595283634960651,0.016200648620724678,0.0046053649857640266
ood_s,8394,minicube_544_52.25_-7.25,SON17,5,lat=52.25_lon=-7.25,16317,0.010754239745438099,0.016085723415017128,0.0053314836695790291
ood_s,8394,minicube_544_52.25_-7.25,SON17,6,lat=52.25_lon=-7.25,14844,0.010580257512629032,0.015999644994735718,0.0054193874821066856
ood_s,8394,minicube_544_52.25_-7.25,SON17,9,lat=52.25_lon=-7.25,4,0.0030668824911117554,0.006856948137283325,0.0037900656461715698
ood_s,8395,minicube_545_52.25_-6.75,SON17,3,lat=52.25_lon=-6.75,10739,0.012745507061481476,0.009092293679714203,-0.0036532133817672729
ood_s,8395,minicube_545_52.25_-6.75,SON17,4,lat=52.25_lon=-6.75,12183,0.012225194834172726,0.010666952468454838,-0.0015582423657178879
ood_s,8395,minicube_545_52.25_-6.75,SON17,5,lat=52.25_lon=-6.75,12085,0.011674763634800911,0.011655737645924091,-1.9025988876819611e-05
ood_s,8395,minicube_545_52.25_-6.75,SON17,6,lat=52.25_lon=-6.75,12126,0.011385994032025337,0.012170174159109592,0.00078418012708425522
ood_s,8396,minicube_546_52.25_-3.75,SON17,2,lat=52.25_lon=-3.75,6478,0.006649369839578867,0.009867514483630657,0.0032181446440517902
ood_s,8397,minicube_547_52.25_-3.25,SON17,2,lat=52.25_lon=-3.25,3588,0.00886955764144659,0.010654326528310776,0.0017847688868641853
ood_s,8397,minicube_547_52.25_-3.25,SON17,9,lat=52.25_lon=-3.25,2,0.003290124237537384,0.00770287960767746,0.0044127553701400757
ood_s,8398,minicube_548_52.25_-2.75,SON17,2,lat=52.25_lon=-2.75,13144,0.0042854235507547855,0.007793808821588755,0.0035083852708339691
ood_s,8398,minicube_548_52.25_-2.75,SON17,6,lat=52.25_lon=-2.75,1639,0.003003255696967244,0.007645831909030676,0.0046425762120634317
ood_s,8398,minicube_548_52.25_-2.75,SON17,9,lat=52.25_lon=-2.75,13449,0.003414781065657735,0.007286563981324434,0.0038717829156666994
ood_s,8399,minicube_549_52.25_-2.25,SON17,2,lat=52.25_lon=-2.25,10487,0.012721482664346695,0.010638783685863018,-0.0020826989784836769
ood_s,8399,minicube_549_52.25_-2.25,SON17,4,lat=52.25_lon=-2.25,1005,0.010676573030650616,0.011617815122008324,0.00094124209135770798
ood_s,8399,minicube_549_52.25_-2.25,SON17,9,lat=52.25_lon=-2.25,2174,0.009345280937850475,0.010610600933432579,0.0012653199955821037
ood_s,84,minicube_176_45.25_6.55,JAS17,1,lat=45.25_lon=6.55,9102,0.00674003129824996,0.00294492207467556,-0.0037951092235743999
ood_s,84,minicube_176_45.25_6.55,JAS17,10,lat=45.25_lon=6.55,8485,0.004723189398646355,0.0035541343968361616,-0.0011690550018101931
ood_s,84,minicube_176_45.25_6.55,JAS17,3,lat=45.25_lon=6.55,37,0.004305026028305292,0.0033758238423615694,-0.00092920218594372272
ood_s,84,minicube_176_45.25_6.55,JAS17,4,lat=45.25_lon=6.55,8876,0.006307224743068218,0.0030220330227166414,-0.0032851917203515768
ood_s,84,minicube_176_45.25_6.55,JAS17,5,lat=45.25_lon=6.55,2689,0.005604586098343134,0.0029665811453014612,-0.0026380049530416727
ood_s,84,minicube_176_45.25_6.55,JAS17,6,lat=45.25_lon=6.55,501,0.006527757737785578,0.004441245924681425,-0.0020865118131041527
ood_s,84,minicube_176_45.25_6.55,JAS17,8,lat=45.25_lon=6.55,7534,0.00502752885222435,0.0036109823267906904,-0.0014165465254336596
ood_s,840,minicube_860_60.25_7.05,JAS17,10,lat=60.25_lon=7.05,131,0.008733774535357952,0.00403310963883996,-0.004700664896517992
ood_s,840,minicube_860_60.25_7.05,JAS17,6,lat=60.25_lon=7.05,18,0.008167783729732037,0.003917074762284756,-0.0042507089674472809
ood_s,8400,minicube_54_39.25_-4.25,SON17,1,lat=39.25_lon=-4.25,582,0.014221553690731525,0.021652497351169586,0.0074309436604380608
ood_s,8400,minicube_54_39.25_-4.25,SON17,10,lat=39.25_lon=-4.25,16218,0.014456698670983315,0.01913730427622795,0.0046806056052446365
ood_s,8400,minicube_54_39.25_-4.25,SON17,3,lat=39.25_lon=-4.25,16218,0.016689758747816086,0.027038389816880226,0.01034863106906414
ood_s,8400,minicube_54_39.25_-4.25,SON17,4,lat=39.25_lon=-4.25,335,0.007113071158528328,0.007024920079857111,-8.8151078671216965e-05
ood_s,8400,minicube_54_39.25_-4.25,SON17,5,lat=39.25_lon=-4.25,16218,0.016588451340794563,0.023934632539749146,0.0073461811989545822
ood_s,8400,minicube_54_39.25_-4.25,SON17,6,lat=39.25_lon=-4.25,16218,0.01688552089035511,0.02421942539513111,0.007333904504776001
ood_s,8400,minicube_54_39.25_-4.25,SON17,7,lat=39.25_lon=-4.25,16218,0.017022045329213142,0.024639731273055077,0.0076176859438419342
ood_s,8400,minicube_54_39.25_-4.25,SON17,9,lat=39.25_lon=-4.25,16218,0.015159196220338345,0.02006886713206768,0.0049096709117293358
ood_s,8401,minicube_550_52.25_0.55,SON17,1,lat=52.25_lon=0.55,7455,0.007301974110305309,0.005989184603095055,-0.0013127895072102547
ood_s,8401,minicube_550_52.25_0.55,SON17,5,lat=52.25_lon=0.55,11625,0.006139797158539295,0.008337538689374924,0.0021977415308356285
ood_s,8401,minicube_550_52.25_0.55,SON17,9,lat=52.25_lon=0.55,15913,0.005885336082428694,0.008674953132867813,0.0027896170504391193
ood_s,8402,minicube_551_52.25_1.05,SON17,1,lat=52.25_lon=1.05,5503,0.009228360839188099,0.003387520555406809,-0.0058408402837812901
ood_s,8402,minicube_551_52.25_1.05,SON17,5,lat=52.25_lon=1.05,16159,0.004834613297134638,0.003458940191194415,-0.0013756731059402227
ood_s,8402,minicube_551_52.25_1.05,SON17,8,lat=52.25_lon=1.05,1179,0.002676195465028286,0.002537253312766552,-0.00013894215226173401
ood_s,8402,minicube_551_52.25_1.05,SON17,9,lat=52.25_lon=1.05,7,0.004980070516467094,0.004272299353033304,-0.00070777116343379021
ood_s,8403,minicube_552_52.25_1.55,SON17,1,lat=52.25_lon=1.55,137,0.011992011219263077,0.005753261502832174,-0.0062387497164309025
ood_s,8403,minicube_552_52.25_1.55,SON17,2,lat=52.25_lon=1.55,15,0.009070287458598614,0.005479057319462299,-0.0035912301391363144
ood_s,8403,minicube_552_52.25_1.55,SON17,5,lat=52.25_lon=1.55,15419,0.008532559499144554,0.009382817894220352,0.00085025839507579803
ood_s,8403,minicube_552_52.25_1.55,SON17,8,lat=52.25_lon=1.55,15370,0.00637968210503459,0.009969137609004974,0.0035894555039703846
ood_s,8404,minicube_553_52.25_5.05,SON17,3,lat=52.25_lon=5.05,311,0.005222062114626169,0.0034909627865999937,-0.0017310993280261755
ood_s,8404,minicube_553_52.25_5.05,SON17,4,lat=52.25_lon=5.05,14043,0.004429454915225506,0.0033276004251092672,-0.0011018544901162386
ood_s,8404,minicube_553_52.25_5.05,SON17,6,lat=52.25_lon=5.05,10202,0.003964090719819069,0.002784992568194866,-0.0011790981516242027
ood_s,8405,minicube_554_52.25_5.55,SON17,3,lat=52.25_lon=5.55,16134,0.017876194790005684,0.011558541096746922,-0.0063176536932587624
ood_s,8405,minicube_554_52.25_5.55,SON17,4,lat=52.25_lon=5.55,15727,0.015262912027537823,0.011899847537279129,-0.0033630644902586937
ood_s,8405,minicube_554_52.25_5.55,SON17,6,lat=52.25_lon=5.55,7993,0.013237402774393559,0.012251120060682297,-0.00098628271371126175
ood_s,8406,minicube_555_52.25_6.05,SON17,4,lat=52.25_lon=6.05,12491,0.00975608080625534,0.00864624697715044,-0.0011098338291049004
ood_s,8406,minicube_555_52.25_6.05,SON17,6,lat=52.25_lon=6.05,10107,0.008843358606100082,0.008401911705732346,-0.00044144690036773682
ood_s,8407,minicube_556_52.25_6.55,SON17,4,lat=52.25_lon=6.55,15219,0.009275342337787151,0.009756555780768394,0.00048121344298124313
ood_s,8407,minicube_556_52.25_6.55,SON17,6,lat=52.25_lon=6.55,5450,0.009400707669556141,0.010439553298056126,0.0010388456284999847
ood_s,8408,minicube_557_52.25_7.05,SON17,3,lat=52.25_lon=7.05,1,0.013892590999603271,0.0063894689083099365,-0.007503122091293335
ood_s,8408,minicube_557_52.25_7.05,SON17,6,lat=52.25_lon=7.05,14816,0.005823983810842037,0.006445611827075481,0.00062162801623344421
ood_s,841,minicube_861_60.25_7.55,JAS17,3,lat=60.25_lon=7.55,291,0.004169778898358345,0.005167194176465273,0.00099741527810692787
ood_s,8410,minicube_559_52.25_17.55,SON17,5,lat=52.25_lon=17.55,4550,0.004942907486110926,0.006705509498715401,0.001762602012604475
ood_s,8411,minicube_55_39.25_-3.75,SON17,1,lat=39.25_lon=-3.75,9878,0.007042733021080494,0.010979262180626392,0.0039365291595458984
ood_s,8411,minicube_55_39.25_-3.75,SON17,10,lat=39.25_lon=-3.75,16263,0.0077299997210502625,0.009541003033518791,0.0018110033124685287
ood_s,8411,minicube_55_39.25_-3.75,SON17,3,lat=39.25_lon=-3.75,16263,0.008257882669568062,0.012854370288550854,0.0045964876189827919
ood_s,8411,minicube_55_39.25_-3.75,SON17,4,lat=39.25_lon=-3.75,4689,0.0076622264459729195,0.010000835172832012,0.0023386087268590927
ood_s,8411,minicube_55_39.25_-3.75,SON17,5,lat=39.25_lon=-3.75,16263,0.008552363142371178,0.011306012980639935,0.0027536498382687569
ood_s,8411,minicube_55_39.25_-3.75,SON17,6,lat=39.25_lon=-3.75,16263,0.008789748884737492,0.011507365852594376,0.002717616967856884
ood_s,8411,minicube_55_39.25_-3.75,SON17,7,lat=39.25_lon=-3.75,16263,0.008799812756478786,0.011616670526564121,0.0028168577700853348
ood_s,8411,minicube_55_39.25_-3.75,SON17,9,lat=39.25_lon=-3.75,16263,0.008022918365895748,0.009999516420066357,0.0019765980541706085
ood_s,8412,minicube_560_52.25_18.05,SON17,5,lat=52.25_lon=18.05,1925,0.007810037583112717,0.008140063844621181,0.00033002626150846481
ood_s,8413,minicube_561_52.25_18.55,SON17,5,lat=52.25_lon=18.55,179,0.005937834735959768,0.007148225791752338,0.0012103910557925701
ood_s,8416,minicube_564_52.25_20.05,SON17,4,lat=52.25_lon=20.05,5858,0.017341556027531624,0.014190572313964367,-0.0031509837135672569
ood_s,8417,minicube_565_52.25_20.55,SON17,4,lat=52.25_lon=20.55,29,0.006567897275090218,0.002769838087260723,-0.0037980591878294945
ood_s,8419,minicube_567_52.25_21.55,SON17,2,lat=52.25_lon=21.55,212,0.011863291263580322,0.013388069346547127,0.0015247780829668045
ood_s,842,minicube_862_60.25_10.05,JAS17,5,lat=60.25_lon=10.05,13,0.0027724504470825195,0.010007450357079506,0.0072349999099969864
ood_s,842,minicube_862_60.25_10.05,JAS17,9,lat=60.25_lon=10.05,470,0.0029740866739302874,0.007086936384439468,0.004112849710509181
ood_s,8420,minicube_568_52.25_22.05,SON17,2,lat=52.25_lon=22.05,1190,0.007399575784802437,0.008203065022826195,0.00080348923802375793
ood_s,8420,minicube_568_52.25_22.05,SON17,7,lat=52.25_lon=22.05,12832,0.007184003945440054,0.010434243828058243,0.0032502398826181889
ood_s,8421,minicube_569_52.25_22.55,SON17,2,lat=52.25_lon=22.55,1899,0.007876758463680744,0.007124959025532007,-0.00075179943814873695
ood_s,8422,minicube_56_39.25_-1.25,SON17,1,lat=39.25_lon=-1.25,16061,0.005973967257887125,0.009309079498052597,0.003335112240165472
ood_s,8422,minicube_56_39.25_-1.25,SON17,10,lat=39.25_lon=-1.25,16057,0.004610212054103613,0.006435750983655453,0.0018255389295518398
ood_s,8422,minicube_56_39.25_-1.25,SON17,2,lat=39.25_lon=-1.25,11114,0.008012749254703522,0.01248187106102705,0.0044691218063235283
ood_s,8422,minicube_56_39.25_-1.25,SON17,4,lat=39.25_lon=-1.25,16063,0.007399739697575569,0.01028031762689352,0.0028805779293179512
ood_s,8422,minicube_56_39.25_-1.25,SON17,5,lat=39.25_lon=-1.25,16061,0.0071872384287416935,0.009815312922000885,0.0026280744932591915
ood_s,8422,minicube_56_39.25_-1.25,SON17,6,lat=39.25_lon=-1.25,16062,0.007196618244051933,0.009755821898579597,0.0025592036545276642
ood_s,8422,minicube_56_39.25_-1.25,SON17,7,lat=39.25_lon=-1.25,16062,0.007420489564538002,0.009898493066430092,0.0024780035018920898
ood_s,8422,minicube_56_39.25_-1.25,SON17,8,lat=39.25_lon=-1.25,79,0.007986227981746197,0.013142626732587814,0.0051563987508416176
ood_s,8422,minicube_56_39.25_-1.25,SON17,9,lat=39.25_lon=-1.25,15684,0.004950966686010361,0.006548300851136446,0.0015973341651260853
ood_s,8423,minicube_570_52.25_23.05,SON17,4,lat=52.25_lon=23.05,2968,0.006296308245509863,0.006711035501211882,0.00041472725570201874
ood_s,8425,minicube_572_52.75_-8.75,SON17,10,lat=52.75_lon=-8.75,1612,0.0058151609264314175,0.01050956454128027,0.0046944036148488522
ood_s,8425,minicube_572_52.75_-8.75,SON17,4,lat=52.75_lon=-8.75,15505,0.007260003127157688,0.011817621998488903,0.0045576188713312149
ood_s,8425,minicube_572_52.75_-8.75,SON17,5,lat=52.75_lon=-8.75,5,0.008818650618195534,0.013119912706315517,0.0043012620881199837
ood_s,8425,minicube_572_52.75_-8.75,SON17,9,lat=52.75_lon=-8.75,2,0.0029449462890625,0.008485168218612671,0.0055402219295501709
ood_s,8426,minicube_573_52.75_-8.25,SON17,10,lat=52.75_lon=-8.25,6,0.013943145982921124,0.019090425223112106,0.0051472792401909828
ood_s,8426,minicube_573_52.75_-8.25,SON17,4,lat=52.75_lon=-8.25,12911,0.009620396420359612,0.014997432939708233,0.0053770365193486214
ood_s,8426,minicube_573_52.75_-8.25,SON17,5,lat=52.75_lon=-8.25,9167,0.009236724115908146,0.015318957157433033,0.0060822330415248871
ood_s,8426,minicube_573_52.75_-8.25,SON17,6,lat=52.75_lon=-8.25,972,0.005297043360769749,0.009410125203430653,0.0041130818426609039
ood_s,8427,minicube_574_52.75_-7.75,SON17,3,lat=52.75_lon=-7.75,614,0.011950675398111343,0.013978621922433376,0.0020279465243220329
ood_s,8427,minicube_574_52.75_-7.75,SON17,4,lat=52.75_lon=-7.75,15950,0.009293513372540474,0.014155544340610504,0.0048620309680700302
ood_s,8427,minicube_574_52.75_-7.75,SON17,6,lat=52.75_lon=-7.75,4837,0.00861917994916439,0.014154553413391113,0.0055353734642267227
ood_s,8427,minicube_574_52.75_-7.75,SON17,8,lat=52.75_lon=-7.75,299,0.010145192965865135,0.015815403312444687,0.0056702103465795517
ood_s,8428,minicube_575_52.75_-7.25,SON17,3,lat=52.75_lon=-7.25,8781,0.010037114843726158,0.0039114379324018955,-0.0061256769113242626
ood_s,8428,minicube_575_52.75_-7.25,SON17,4,lat=52.75_lon=-7.25,2969,0.009747332893311977,0.0056445482186973095,-0.0041027846746146679
ood_s,8428,minicube_575_52.75_-7.25,SON17,5,lat=52.75_lon=-7.25,16263,0.00869925506412983,0.006379485130310059,-0.0023197699338197708
ood_s,8429,minicube_576_52.75_-6.75,SON17,2,lat=52.75_lon=-6.75,5518,0.016537725925445557,0.013380052521824837,-0.0031576734036207199
ood_s,8429,minicube_576_52.75_-6.75,SON17,4,lat=52.75_lon=-6.75,16187,0.01357286050915718,0.015500182285904884,0.0019273217767477036
ood_s,8429,minicube_576_52.75_-6.75,SON17,5,lat=52.75_lon=-6.75,16087,0.012346696108579636,0.015505637973546982,0.0031589418649673462
ood_s,8429,minicube_576_52.75_-6.75,SON17,9,lat=52.75_lon=-6.75,418,0.013030230067670345,0.01807612180709839,0.0050458917394280434
ood_s,843,minicube_863_60.25_10.55,JAS17,1,lat=60.25_lon=10.55,3849,0.0031202195677906275,0.0023664480540901423,-0.00075377151370048523
ood_s,843,minicube_863_60.25_10.55,JAS17,3,lat=60.25_lon=10.55,78,0.006523467134684324,0.006804458796977997,0.00028099166229367256
ood_s,843,minicube_863_60.25_10.55,JAS17,6,lat=60.25_lon=10.55,15213,0.0018880076240748167,0.0044754245318472385,0.0025874169077724218
ood_s,843,minicube_863_60.25_10.55,JAS17,9,lat=60.25_lon=10.55,2021,0.0022027096711099148,0.004675461910665035,0.0024727522395551205
ood_s,8430,minicube_577_52.75_-3.75,SON17,2,lat=52.75_lon=-3.75,10510,0.007017492316663265,0.009658390656113625,0.0026408983394503593
ood_s,8431,minicube_578_52.75_-3.25,SON17,1,lat=52.75_lon=-3.25,424,0.007517293561249971,0.007744313683360815,0.00022702012211084366
ood_s,8431,minicube_578_52.75_-3.25,SON17,2,lat=52.75_lon=-3.25,14856,0.007748064119368792,0.007505762856453657,-0.00024230126291513443
ood_s,8431,minicube_578_52.75_-3.25,SON17,4,lat=52.75_lon=-3.25,15,0.0017085116123780608,0.004328242968767881,0.0026197313563898206
ood_s,8431,minicube_578_52.75_-3.25,SON17,8,lat=52.75_lon=-3.25,15849,0.004536445718258619,0.007719000335782766,0.003182554617524147
ood_s,8431,minicube_578_52.75_-3.25,SON17,9,lat=52.75_lon=-3.25,48,0.0049922592006623745,0.00876335334032774,0.0037710941396653652
ood_s,8432,minicube_579_52.75_-2.75,SON17,1,lat=52.75_lon=-2.75,1,0.00041300058364868164,0.0028360486030578613,0.0024230480194091797
ood_s,8432,minicube_579_52.75_-2.75,SON17,2,lat=52.75_lon=-2.75,16224,0.005051312502473593,0.006330129224807024,0.0012788167223334312
ood_s,8432,minicube_579_52.75_-2.75,SON17,9,lat=52.75_lon=-2.75,16202,0.0033492364455014467,0.006055677775293589,0.0027064413297921419
ood_s,8433,minicube_57_39.25_-0.75,SON17,1,lat=39.25_lon=-0.75,14588,0.005098888650536537,0.01017680112272501,0.0050779124721884727
ood_s,8433,minicube_57_39.25_-0.75,SON17,10,lat=39.25_lon=-0.75,8956,0.004670146387070417,0.006214460823684931,0.0015443144366145134
ood_s,8433,minicube_57_39.25_-0.75,SON17,2,lat=39.25_lon=-0.75,6056,0.007253862451761961,0.01509134192019701,0.0078374794684350491
ood_s,8433,minicube_57_39.25_-0.75,SON17,4,lat=39.25_lon=-0.75,13374,0.007398993708193302,0.011873929761350155,0.0044749360531568527
ood_s,8433,minicube_57_39.25_-0.75,SON17,5,lat=39.25_lon=-0.75,14589,0.007671516854315996,0.012385894544422626,0.0047143776901066303
ood_s,8433,minicube_57_39.25_-0.75,SON17,6,lat=39.25_lon=-0.75,14582,0.007564401254057884,0.012210352346301079,0.0046459510922431946
ood_s,8433,minicube_57_39.25_-0.75,SON17,7,lat=39.25_lon=-0.75,14587,0.0075850957073271275,0.01218460313975811,0.0045995074324309826
ood_s,8433,minicube_57_39.25_-0.75,SON17,9,lat=39.25_lon=-0.75,14583,0.005048302933573723,0.007725295145064592,0.0026769922114908695
ood_s,8434,minicube_580_52.75_-2.25,SON17,1,lat=52.75_lon=-2.25,1744,0.009292899630963802,0.00760731752961874,-0.0016855821013450623
ood_s,8434,minicube_580_52.75_-2.25,SON17,2,lat=52.75_lon=-2.25,7425,0.008559223264455795,0.007654320448637009,-0.00090490281581878662
ood_s,8434,minicube_580_52.75_-2.25,SON17,4,lat=52.75_lon=-2.25,2698,0.0049587697722017765,0.007372632157057524,0.0024138623848557472
ood_s,8434,minicube_580_52.75_-2.25,SON17,8,lat=52.75_lon=-2.25,7390,0.00424995319917798,0.007717840373516083,0.0034678871743381023
ood_s,8434,minicube_580_52.75_-2.25,SON17,9,lat=52.75_lon=-2.25,6369,0.0042774872854352,0.0076906681060791016,0.0034131808206439018
ood_s,8435,minicube_581_52.75_0.55,SON17,1,lat=52.75_lon=0.55,157,0.013823648914694786,0.0057781715877354145,-0.0080454773269593716
ood_s,8435,minicube_581_52.75_0.55,SON17,5,lat=52.75_lon=0.55,13286,0.008131460286676884,0.007209728937596083,-0.00092173134908080101
ood_s,8435,minicube_581_52.75_0.55,SON17,8,lat=52.75_lon=0.55,674,0.00773221580311656,0.0077356379479169846,3.4221448004245758e-06
ood_s,8436,minicube_582_52.75_1.05,SON17,1,lat=52.75_lon=1.05,98,0.006067860405892134,0.0033525885082781315,-0.0027152718976140022
ood_s,8436,minicube_582_52.75_1.05,SON17,5,lat=52.75_lon=1.05,14129,0.005805232096463442,0.006263991352170706,0.00045875925570726395
ood_s,8436,minicube_582_52.75_1.05,SON17,8,lat=52.75_lon=1.05,17,0.004423379898071289,0.006381362676620483,0.0019579827785491943
ood_s,8437,minicube_583_52.75_5.05,SON17,3,lat=52.75_lon=5.05,336,0.002470154780894518,0.00264251627959311,0.00017236149869859219
ood_s,8437,minicube_583_52.75_5.05,SON17,4,lat=52.75_lon=5.05,4977,0.0027073435485363007,0.0030986873898655176,0.00039134384132921696
